,弹幕,label
4685,素质呢,1
4686,垃圾旁白,1
4687,怎么关闭弹幕,1
4688,不想听关声音不就行了，还bb什么,1
4689,嫌弃声音的，静音可以吗？别像个弟弟一样bb了,1
4690,喜欢看就看，不喜欢看就走，又没人强迫你们看，在这bb什么,1
4691,有能耐自己去做一个啊，在这bb别人做的不好有意思？,1
4692,还一直bb声音？,1
4693,大家好啊,1
4694,弹幕呢,1
4695,有人？,1
4696,没人了！,1
4697,怎么还bb声音啊,1
4698,人呢,1
4699,弹幕呢？,1
4700,每日一遍,1
4701,我来了,1
4702,哈罗各位秀大家好，我是臭小娟,1
4703,hello 大家好评 我是畜生君,1
4704,6分钟前,1
4705,去死吧,1
4706,柴静出来洗地,1
4707,来了,1
4708,来了,1
4709,每天n刷,1
4710,来了,1
4711,来了,1
4712,来了,1
4713,来了,1
4714,没人？,1
4715,来了,1
4716,来了,1
4717,来了,1
4718,没人！？,1
4719,来了,1
4720,来了,1
4721,来了,1
4722,来了,1
4723,来了,1
4724,我来了,1
4725,来了,1
4726,来了,1
4727,有人,1
4728,来了,1
4729,弹幕不够多啊,1
4730,有人吗,1
4731,没有人,1
4732,看看播放量就知道人很多了,1
4733,有人吗现在,1
4734,5月23路过,1
4735,有人吗,1
4736,凌晨四点有人吗,1
4737,没有人,1
4738,5，4有人吗？,1
4739,来了,1
4740,有人吗,1
4741,卧槽？？现在有人？,1
4742,爱因斯坦路过,1
4743,爱因斯坦路过,1
4744,爱因斯坦路过？真的假的,1
4745,有人,1
4746,9个小伙伴你们好,1
4747,有人吗,1
4748,显示有十个人在看,1
4749,看到MATLAB我就进来了,1
4750,见matelab滚,1
4751,见matlab进,1
4752,见matlab进,1
4753,看见最近在学的Matlab就进来了,1
4754,见MATLAB进,1
4755,见matlab进,1
4756,看到MATLAB就进来了,1
4757,见matlab进,1
4758,见matlab进,1
4759,大数据路过,1
4760,凌晨3点49刚赶完图的建筑狗路过,1
4761,第一句我就笑了,1
4762,看到MATLAB我就进来了,1
4763,理科学生路过,1
4764,见matlab进,1
4765,见matlab进,1
4766,土木人,1
4767,生物工程路过,1
4768,土木人报道,1
4769,每天一遍,1
4770,服工的路过,1
4771,机电路过，,1
4772,湖北工业大学路过,1
4773,电气工程路过,1
4774,水工路过,1
4775,化学工程路过,1
4776,通信工程路过,1
4777,云计算人在此,1
4778,工管路过,1
4779,软件工程路过,1
4780,艺术生路过哈哈哈,1
4781,计算机路过,1
4782,机械人在此,1
4783,化学工程在这,1
4784,自动化路过,1
4785,电子机械路过,1
4786,文科人路过,1
4787,土木人,1
4788,马上考试许愿一下,1
4789,看到封面我就进来了，最近环工在学模型,1
4790,哈哈哈哈哈哈哈哈农科路过并发出哈哈哈,1
4791,电子信息路过,1
4792,机械的在此,1
4793,医学僧路过,1
4794,飞行器设计路过,1
4795,双控路过,1
4796,自动化路过…,1
4797,电气人路过,1
4798,通信工程路过,1
4799,数控的路过,1
4800,软工路过,1
4801,采矿的路过,1
4802,有人视奸我的生活,1
4803,工科人路过，化工方向的,1
4804,机械路过,1
4805,理科人路过,1
4806,电子信息工程路过,1
4807,自动化的路过,1
4808,机械工程路过,1
4809,电气路过,1
4810,理科人路过,1
4811,机械路过。。,1
4812,过控的路过,1
4813,电子科学与技术路过,1
4814,机械设计制造及其自动化路过,1
4815,矿物加工工程路过,1
4816,电气路过,1
4817,电气路过,1
4818,通信路过,1
4819,机设路过,1
4820,电科路过,1
4821,电气路过,1
4822,矿物加工工程脱发女生路过,1
4823,农电路过,1
4824,电气弟弟路过,1
4825,有没有化学人？,1
4826,化工路过,1
4827,电气路过,1
4828,电气工程在此,1
4829,化工路过,1
4830,机械弟弟路过,1
4831,自动化路过,1
4832,，，，，音乐生表示耳朵怀孕（优越感max）,1
4833,热能工程路过,1
4834,自动化女生路过,1
4835,学美术的路过，表示没灵感也秃头,1
4836,电磁场微波路过,1
4837,交通运输路过,1
4838,电子信息路过,1
4839,物联网路过,1
4840,关弹幕看一遍，再开弹幕看一遍。,1
4841,我又来了,1
4842,每日几刷,1
4843,每天n遍,1
4844,每日一刷,1
4845,每次都卡在这个神奇的地方,1
4846,第五遍,1
4847,偷偷抱走中也大小姐,1
4848,这片垃圾,1
4849,绿字闭嘴，吃盾冬不要贬盾铁好吗？,1
4850,垃圾遍地,1
4851,来了,1
4852,来了,1
4853,第一截图,1
4854,很前,1
4855,来了,1
4856,很前,1
4857,前,1
4858,第534个,1
4859,垃圾发热堡垒,1
4860,垃圾AMD,1
4861,1050哭了,1
4862,嗯！我的坠机堡垒 还是1050ti ,1
4863,我的坠机堡垒还是950m,1
4864,还行，吊打我的1050ti,1
4865,1650呢,1
4866,1054哭晕,1
4867,不如我的1050ti笔记本(滑稽),1
4868,枪神plus1070路过,1
4869,Rtx Titan路过,1
4870,4代850M默默路过,1
4871,1050ti再次被锤,1
4872,750m路过,1
4873,1050ti:我不要面子的吗？,1
4874,960m换了2080的路过,1
4875,gt540m路过,1
4876,970m和1050ti差不多,1
4877,1070路过,1
4878,940m路过,1
4879,1050坐吃等死,1
4880,刚买1050ti一个月,1
4881,1650的枯了,1
4882,R5 m420路过,1
4883,1050哭了,1
4884,9800gt路过,1
4885,950m路过,1
4886,1050哭晕在厕所,1
4887,合着1050ti都不算10系了吗。,1
4888,950m路过,1
4889,940路过,1
4890,1050哭了,1
4891,还在用R7 260的我流下泪,1
4892,6700HQ加GTX960M路过,1
4893,m1080路过,1
4894,前几天刚买的1050的游戏本表示比不得,1
4895,←1050那哥们我怀疑你买了光影精灵4,1
4896,杀马特风格丑出翔,1
4897,高刷新率却色彩这么差，坠机堡垒真的让人服气,1
4898,算了吧，这区域12000刷新率也没兴趣,1
4899,120hz的ips果然都是垃圾。。。,1
4900,坠机堡垒，呸。,1
4901,雷蛇都上了240Hz的75%NTSC了,1
4902,240不实用  现在有几个游戏能在高画质下达到240的  120或者144就完全够用了,1
4903,有2.0呦,1
4904,第一个祖传,1
4905,第三代有读卡器,1
4906,没人祖传?还是我快?,1
4907,这散热……坠机了,1
4908,这个坠机的你可以去看看1650版，右上角的那根没有,1
4909,???这散热哪坠机了？？35w的cpu和80w的显卡你还想怎么压？？,1
4910,友情提醒，1650版还是缩水的一根半热管,1
4911,要注意的是这个机子1650版的还砍散热了！！！！,1
4912,垃圾2400,1
4913,坠机堡垒，up绝对收了钱,1
4914,八小时?活在梦里,1
4915,8小时的怕不是就用office哟,1
4916,8小时续航你那个是只用来充电吧,1
4917,想多了吧，八小时,1
4918,有些人一天到晚就上船上船，烦的要死,1
4919,8小时。。。。逗┐（─__─）┌,1
4920,坠机堡垒是一线里最差的，想买自己考虑清楚,1
4921,来了,1
4922,有人吗,1
4923,来了,1
4924,有人吗？,1
4925,没人？,1
4926,在这里我不得不夸一句小天才,1
4927,憨豆智商高 情商为负,1
4928,建议关闭弹幕观看，因为一群脑瘫在互啄,1
4929,求求你们这些键盘侠打一个360的扣篮来看看,1
4930,防守太垃圾 一点身体对抗 压力 都没有 要不然这就是场无关紧要的比赛,1
4931,真垃圾，这都扣不进，软绵绵的，看着真特么难受,1
4932,体育系打普通人有啥意思，厉害和nba打去,1
4933,我第一次看到有人说你体育生这么能打你去和nba打啊这种司马评论,1
4934,说弹幕都是键盘侠的打过比赛么？这就是强度低好吧,1
4935,键盘侠别酸了，你们去打还不见得打得过那个高的至少有一米九以上你们怎么打,1
4936,人家就是玩玩，一群杠比在这里认真，没脑子,1
4937,看个视频还bb你强你怎么还在这刷视频,1
4938,不防守又有人喷，防守又有人喷，干脆给冠军你好不好,1
4939,就这左手上篮就可以秒杀弹幕了，弹幕还bb,1
4940,一群畜生啊，没人性了吧,1
4941,蓝队防守太辣鸡,1
4942,说打的菜的人，都是刚看完黑子的篮球吧,1
4943,真的牛逼，别看弹幕bb,1
4944,刚才说大中锋的打脸不,1
4945,前面没防守人吹NM的走步，你们也就只会走步和打字了,1
4946,体能跟不上的，键盘侠可以先去打一场全场，开场提取立马你就跟不上,1
4947,这球键盘侠试试？,1
4948,要是几十个人看着我我肯定哭不出来，这太厉害,0
4949,眼都肿了她,0
4950,妈呀,0
4951,就是说那个弹幕的人出来，不要脸,0
4952,我居然要哭了,0
4953,是的我哭了,0
4954,我猴演技没话说,0
4955,当初就是看这个花絮觉得杨紫演技炸啊,0
4956,这是天乩,0
4957,真的路转粉！,0
4958,这是，天乩,0
4959,肉肉那段也哭惨了,0
4960,原声很好听  搞不懂为什么要配音,0
4961,6人与我同看,0
4962,表白紫妹,0
4963,杨紫真的 杀旭凤那里我恨不得冲进屏幕杀了锦觅 真的演技好,0
4964,真的厉害紫妹,0
4965,这是白蛇,0
4966,杨紫的演技超级厉害,0
4967,吹爆杨紫,0
4968,表白杨紫！,0
4969,真的被圈粉,0
4970,杨老师收了神通吧,0
4971,杨紫演技真的没话说,0
4972,杨紫的哭戏真的很不错,0
4973,盛一伦胸口一紧,0
4974,这是天乩啊,0
4975,杨紫最美！杨紫最棒！,0
4976,2人再与我同看,0
4977,封面这个哭让我不想看这个剧,0
4978,演员 演技最重要 杨紫做到了,0
4979,配音出戏,0
4980,吹爆杨紫哭戏,0
4981,这不是香蜜,0
4982,又来看你了，老婆我爱你,0
4983,这还不漂亮 我觉得花絮比电视剧好看 没有滤镜的真的好漂亮,0
4984,香蜜原音呀,0
4985,杨紫棒棒的！,0
4986,一点没觉得,0
4987,这不是香蜜,0
4988,白蛇什么时候上映啊,0
4989,刚才的表情还是很像小雪的,0
4990,哭了,0
4991,哈哈哈哈哈哈哈哈哈捅完一伦又一伦哈哈哈哈,0
4992,这个眼神简直了,0
4993,花絮都能把我的眼泪给逼出,0
4994,她很努力，而且厉害,0
4995,我也没有看，感觉是悲的，害怕哭的控制不住……,0
4996,真的是大爆发啊,0
4997,捅完一轮又一轮,0
4998,表白杨紫,0
4999,我去，这么多人咋么哭的出来，杨紫确实不错,0
5000,心疼,0
5001,哭戏太棒了,0
5002,哇，我已经泪目了,0
5003,这一场超美,0
5004,这是个什么神仙演技啊,0
5005,白蛇传说看完了，杨紫演技很好,0
5006,杨紫演技是真的好,0
5007,不要怀疑是音乐加成,0
5008,这是白蛇传吧,0
5009,明明是白蛇传说  ,0
5010,香蜜里的也很好 ,0
5011,天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说天乩之白蛇传说,0
5012,這是白蛇啊,0
5013,超美腻！,0
5014,没声音我都哭了,0
5015,看到她哭我也想哭太有感染力了,0
5016,杨紫的香蜜沉沉烬如霜，演技爆棚！,0
5017,感觉他演什么都一样，白蛇和香蜜一样。。。夏雪哭起来跟这个一模一样啊,0
5018,这什么，为什么我鸡皮疙瘩掉一地,0
5019,厉害,0
5020,是原音,0
5021,演技真的炸裂,0
5022,我去，鸡皮疙瘩起一身,0
5023,杨紫不仅哭戏好，其他也很好，很有感染力,0
5024,谁能解释一下看她哭我就想哭是什么原理,0
5025,台词棒,0
5026,woc我这就泪目了,0
5027,不能看她哭，看了就跟着哭,0
5028,我真的觉得杨紫演技没粉丝吹的那么厉害,0
5029,看杨紫哭我也哭了,0
5030,演技真的棒,0
5031,我要哭了,0
5032,妈耶我要哭了,0
5033,原音好棒,0
5034,没看过剧，看这个片断就起鸡皮疙瘩了,0
5035,这里不行,0
5036,这样的环境下流泪真不容易,0
5037,泪目,0
5038,想哭,0
5039,演技还行，这剧情是个什么东西啊,0
5040,白蛇里面，哭戏更多，杨紫眼睛都哭肿了,0
5041,鸡皮疙瘩起来了,0
5042,卧槽，我没看过在这居然哭了……,0
5043,没看过剧  单纯这片段我看哭了,0
5044,炸裂,0
5045,我的天,0
5046,哭着说话都能听清楚，台词功力,0
5047,鼻子有点酸,0
5048,要哭了我去,0
5049,卧槽鸡皮疙瘩,0
5050,哭了,0
5051,杨紫台词比演技好 她台词才不弱呢 各种音色切换自如,0
5052,泪目,0
5053,看着想哭了,0
5054,白蛇传很多莫名其妙但是她哭我依然很动容,0
5055,我也想知道我看她一哭我就想哭是什么原理,0
5056,什么背景音乐,0
5057,杨紫的台词好棒,0
5058,她的哭戏真的很有感染力 她每次哭我都想跟着他一起哭,0
5059,有感染力,0
5060,原音很棒,0
5061,哭了,0
5062,哭了,0
5063,我去 没看戏 只看片段 她哭我跟着哭咋回事,0
5064,说实话作为路人最怕杨紫演哭戏我看了都心疼,0
5065,杨紫,0
5066,妈耶！！！,0
5067,鸡皮疙瘩起来了,0
5068,鸡皮疙瘩起来了,0
5069,路人都震惊了,0
5070,鸡皮疙瘩全起了 杨紫演技啊,0
5071,感染力太强了,0
5072,鸡皮疙瘩,0
5073,鸡皮疙瘩都起来了,0
5074,握草起鸡皮疙瘩了,0
5075,没看剧 光看这个我就哭了,0
5076,白蛇吧,0
5077,哭了,0
5078,牛逼啊紫妹,0
5079,我靠真的好厉害,0
5080,对着绿幕演需要信念感,0
5081,妈耶,0
5082,还是花絮好看,0
5083,@杨天宝   进来学演技,0
5084,没有开玩笑，说完为什么要留下我一人真的泪目,0
5085,鸡皮疙瘩一地,0
5086,麻鸭,0
5087,起鸡皮,0
5088,看哭了,0
5089,鸡皮疙瘩,0
5090,我也想哭……,0
5091,卧槽！没想到啊！居然起鸡皮疙瘩了,0
5092,哇,0
5093,这是啥剧啊我真滴哭了,0
5094,我去 就这一点段落 我哭了,0
5095,泪,0
5096,鸡皮疙瘩,0
5097,哇起鸡皮疙瘩了,0
5098,哭了,0
5099,我也起鸡皮疙瘩了，演技真的好棒,0
5100,这个编剧搞得台词太尴尬了，是杨紫演技撑起来了,0
5101,好喜欢,0
5102,我的妈，好真实啊,0
5103,认证杨紫的演技实力,0
5104,哭了,0
5105,夏东海,0
5106,哇哦好棒,0
5107,真的起鸡皮疙瘩了,0
5108,我竟然想哭了,0
5109,不行，从来没看过剧我居然看个花絮看哭了,0
5110,我哭了,0
5111,白夭夭,0
5112,我一个人怎么活呀。。。卧槽哭死我,0
5113,我看这个发型好像不是香蜜,0
5114,台词好棒啊,0
5115,真的鸡皮疙瘩,0
5116,厉害了，我眼泪出来了,0
5117,woc真的假的我要哭了,0
5118,绝了,0
5119,这一段看一次哭一次,0
5120,哇哦，比在剧里看更震撼,0
5121,心疼,0
5122,哭了,0
5123,握草把我看花絮看哭了,0
5124,台词很棒了怎么会有人说台词不好的,0
5125,妈耶，我第一次知道鸡皮疙瘩怎么起,0
5126,哭了,0
5127,感染力！！,0
5128,期待天乩之白蛇传说，再次上线！,0
5129,好厉害,0
5130,厉害了,0
5131,讲真！ 白蛇里面配音真的没有香蜜好！但是小猴子原音很不错看战长沙就知道！她现场收音爆发力更强！！,0
5132,天呐，我要哭了,0
5133,鸡皮疙瘩加1,0
5134,哭了,0
5135,看哭了,0
5136,我的天真的厉害,0
5137,厉害啊,0
5138,哇塞起鸡皮疙瘩了,0
5139,哎呀掉眼泪了   ,0
5140,鸡皮疙瘩起来了，一胳膊,0
5141,卧槽哭了 感染力太强,0
5142,有个朋友叫紫萱 懵了,0
5143,这台词很棒啊,0
5144,真的起鸡皮疙瘩,0
5145,她的台词说的好清楚啊  功力很棒,0
5146,专业过硬,0
5147,杨紫的哭戏真的超有感染力,0
5148,看哭了,0
5149,好演员,0
5150,杨紫演技真的很棒,0
5151,心疼,0
5152,鸡皮疙瘩哇,0
5153,杨紫演技很好,0
5154,真.字正腔圆,0
5155,好有感染力啊,0
5156,前方高能,0
5157,哭了哭了，好爱杨紫。从战长沙开始,0
5158,真的想哭,0
5159,妈呀，看得我头皮发麻，眼睛发酸,0
5160,我起鸡皮疙瘩了,0
5161,原声还挺好听,0
5162,什么时候播啊,0
5163,有感染力,0
5164,很棒,0
5165,起鸡皮疙瘩,0
5166,太厉害了,0
5167,看哭了,0
5168,我的哭点长在杨紫身上了,0
5169,童年女神,0
5170,看着就跟着哭了 压根不知道什么事 渲染力太强,0
5171,鸡皮疙瘩都起来了,0
5172,看哭了，我的天啊,0
5173,紫宣是谁？,0
5174,鸡皮疙瘩我的妈呀,0
5175,woc鸡皮疙瘩,0
5176,我现在一看见她哭我就想哭,0
5177,演的真好,0
5178,这演技也太好了吧,0
5179,光靠片段就把我看哭了,0
